,ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Preferred Foot,International Reputation,Skill Moves,Position,Joined,Contract Valid Until,Height,Weight,Release Clause,expired contract,Years Playing
16358,234297,S. Dahlström,21,Finland,57,67,HJK Helsinki,170.0,1.0,Right,1.0,2.0,LCM,2016,2019-01-01,5.916666666666667,183.0,400.0,si,0
16359,245049,M. Isaza,23,Colombia,57,64,Atlético Huila,150.0,1.0,Right,1.0,2.0,ST,2018,2021-01-01,6.0,165.0,233.0,si,0
16360,243258,J. Barrett,18,England,57,72,Huddersfield Town,190.0,2.0,Right,1.0,2.0,CB,2018,2019-01-01,6.083333333333333,165.0,480.0,si,0
16361,243259,H. Spratt,18,England,57,70,Huddersfield Town,160.0,2.0,Left,1.0,2.0,LB,2018,2019-01-01,5.833333333333333,165.0,404.0,si,0
16362,243260,J. De Smet,19,Belgium,57,70,KV Kortrijk,160.0,1.0,Right,1.0,1.0,GK,2018,2020-01-01,6.083333333333333,187.0,340.0,si,0
16363,246077,K. Sheppard,24,England,57,61,Newcastle Jets,140.0,1.0,Left,1.0,2.0,ST,2018,2019-01-01,6.25,176.0,186.0,si,0
16364,232767,M. Juárez,21,Argentina,57,67,Club Atlético Huracán,150.0,2.0,Right,1.0,2.0,CDM,2016,2019-01-01,5.75,152.0,255.0,si,0
16365,234815,R. Senhadji,21,France,57,68,FC Sochaux-Montbéliard,160.0,1.0,Right,1.0,2.0,CB,2016,2019-01-01,6.083333333333333,176.0,312.0,si,0
16366,246335,F. Navarro,18,Argentina,57,78,Club Atlético Talleres,230.0,1.0,Right,1.0,2.0,CM,2018,2021-01-01,5.583333333333333,146.0,575.0,si,0
16367,235072,K. Lynch,26,Republic of Ireland,57,60,Bray Wanderers,110.0,1.0,Left,1.0,2.0,LWB,2016,2018-01-01,6.083333333333333,168.0,179.0,si,0
16368,240192,M. Ranmark,22,Norway,57,65,Molde FK,110.0,1.0,Left,1.0,1.0,GK,2017,2018-01-01,6.333333333333333,190.0,160.0,si,0
16369,236358,K. Flanagan,18,Republic of Ireland,57,75,Crystal Palace,210.0,3.0,Right,1.0,3.0,CAM,2016,2019-01-01,5.833333333333333,159.0,530.0,si,0
16370,245318,H. Yalçıntekin,20,Turkey,57,69,Alanyaspor,180.0,2.0,Right,1.0,2.0,CM,2018,2022-01-01,5.75,139.0,396.0,si,0
16371,226120,J. Rondeel,23,Netherlands,57,62,De Graafschap,100.0,1.0,Right,1.0,1.0,GK,2017,2019-01-01,6.0,168.0,153.0,si,0
16372,243273,A. Al Qahtani,19,Saudi Arabia,57,74,Al Qadisiyah,220.0,1.0,Left,1.0,2.0,RM,2018,2021-01-01,5.833333333333333,141.0,501.0,si,0
16373,244042,M. Djitté,18,Senegal,57,75,FC Sion,220.0,2.0,Right,1.0,3.0,ST,2018,2019-01-01,5.916666666666667,165.0,457.0,si,0
16374,232267,Lu Yao,25,China PR,57,59,Henan Jianye FC,110.0,2.0,Right,1.0,2.0,LWB,2015,2018-01-01,5.75,172.0,245.0,si,0
16375,208460,J. Montgomery,24,England,57,62,Forest Green Rovers,100.0,1.0,Right,1.0,1.0,GK,2018,2020-01-01,5.916666666666667,165.0,183.0,si,0
16376,233804,T. Bakinson,19,England,57,74,Newport County,220.0,3.0,Right,1.0,2.0,RCM,2016,2019-01-30,6.25,181.0,4585.06080634501,si,0
16377,242252,M. Lenes,22,Norway,57,65,Ranheim Fotball,110.0,1.0,Right,1.0,1.0,GK,2017,2020-01-01,6.333333333333333,181.0,160.0,si,0
16378,237645,J. Jiménez,20,Colombia,57,71,Rionegro Águilas,230.0,1.0,Right,1.0,2.0,ST,2018,2021-01-01,6.083333333333333,174.0,454.0,si,0
16379,241997,Yan Peng,23,China PR,57,65,Dalian YiFang FC,150.0,2.0,Right,1.0,2.0,ST,2017,2018-01-01,5.916666666666667,165.0,353.0,si,0
16380,203598,J. Oswell,25,England,57,60,Morecambe,130.0,2.0,Right,1.0,2.0,ST,2018,2020-01-01,6.083333333333333,165.0,237.0,si,0
16381,244558,I. Domínguez,18,Mexico,57,75,U.N.A.M.,190.0,1.0,Right,1.0,2.0,RB,2018,2021-01-01,5.583333333333333,143.0,442.0,si,0
16382,245070,J. Debrah,18,England,57,70,Millwall,160.0,1.0,Right,1.0,2.0,CB,2018,2019-01-01,6.25,203.0,404.0,si,0
16383,240208,R. Bennett,27,England,57,58,Carlisle United,120.0,2.0,Left,1.0,2.0,ST,2017,2019-01-01,6.333333333333333,192.0,219.0,si,0
16384,244048,L. Coordes,19,Germany,57,72,FC St. Pauli,220.0,1.0,Right,1.0,2.0,LM,2018,2021-01-01,5.916666666666667,154.0,490.0,si,0
16385,244816,B. Avramovic,20,Serbia,57,67,Wolfsberger AC,140.0,1.0,Left,1.0,2.0,LB,2018,2019-01-01,5.916666666666667,172.0,231.0,si,0
16386,243281,O. Younger,18,England,57,70,Burnley,160.0,3.0,Right,1.0,2.0,CB,2018,2020-01-01,6.0,154.0,404.0,si,0
16387,245329,I. Jönsson,19,Sweden,57,67,Trelleborgs FF,140.0,1.0,Right,1.0,2.0,RCB,2018,2021-01-01,6.333333333333333,176.0,203.0,si,0
16388,246353,R. Musaba,17,Netherlands,57,69,Vitesse,160.0,1.0,Right,1.0,2.0,CAM,2018,2019-01-01,5.833333333333333,150.0,272.0,si,0
16389,246609,J. Requena,19,Argentina,57,72,Newell's Old Boys,220.0,1.0,Right,1.0,2.0,CM,2018,2021-01-01,5.75,159.0,468.0,si,0
16390,165458,C. Kenna,33,Republic of Ireland,57,57,Bray Wanderers,40.0,1.0,Left,1.0,2.0,RCB,2015,2018-01-01,5.916666666666667,165.0,62.0,si,0
16391,236882,Altamirano,21,Spain,57,71,Real Betis,230.0,2.0,Right,1.0,3.0,LW,2018,2019-01-01,5.833333333333333,161.0,627.0,si,0
16392,239698,N. Amamoo,20,Germany,57,68,Karlsruher SC,180.0,1.0,Right,1.0,3.0,ST,2017,2020-01-01,5.833333333333333,185.0,297.0,si,0
16393,244306,S. Graham,17,England,57,78,Oldham Athletic,210.0,1.0,Right,1.0,2.0,CB,2016,2019-06-30,6.166666666666667,176.0,4585.06080634501,si,0
16394,245074,Choi Young Eun,22,Korea Republic,57,66,Daegu FC,120.0,1.0,Right,1.0,1.0,GK,2018,2021-01-01,6.166666666666667,172.0,174.0,si,0
16395,234324,L. Bilboe,20,England,57,67,Rotherham United,130.0,2.0,Right,1.0,1.0,GK,2016,2019-01-01,6.25,174.0,267.0,si,0
16396,237652,C. Velásquez,20,Colombia,57,72,Envigado FC,230.0,1.0,Left,1.0,2.0,LM,2017,2020-01-01,5.75,157.0,454.0,si,0
16397,241236,A. Semenyo,18,England,57,75,Newport County,220.0,3.0,Right,1.0,3.0,ST,2016,2019-06-30,5.833333333333333,139.0,4585.06080634501,si,0
16398,243540,M. Dembélé,19,France,57,76,FC Red Bull Salzburg,200.0,2.0,Right,1.0,2.0,CB,2017,2019-01-01,6.083333333333333,150.0,425.0,si,0
16399,239445,L. White,19,England,57,70,Millwall,190.0,1.0,Right,1.0,2.0,LM,2017,2019-01-01,5.666666666666667,150.0,480.0,si,0
16400,239958,N. Leemhuis,20,Netherlands,57,65,Heracles Almelo,150.0,1.0,Right,1.0,2.0,CM,2017,2019-01-01,5.833333333333333,146.0,248.0,si,0
16401,238167,P. Boevink,20,Netherlands,57,70,FC Groningen,160.0,1.0,Right,1.0,1.0,GK,2017,2019-01-01,6.25,187.0,332.0,si,0
16402,242007,C. Whelan,20,Republic of Ireland,57,67,Crewe Alexandra,140.0,2.0,Right,1.0,2.0,RB,2016,2019-01-01,5.916666666666667,143.0,273.0,si,0
16403,233048,T. Dele-Bashiru,18,England,57,76,Manchester City,210.0,6.0,Right,1.0,2.0,CM,2017,2019-01-01,5.833333333333333,150.0,520.0,si,0
16404,228953,R. Rosenqvist,21,Sweden,57,61,IF Elfsborg,130.0,1.0,Right,1.0,2.0,CM,2015,2020-01-01,5.833333333333333,161.0,172.0,si,0
16405,236890,D. Genreau,19,Australia,57,74,PEC Zwolle,220.0,1.0,Right,1.0,3.0,RM,2016,2019-05-31,5.75,161.0,4585.06080634501,si,0
16406,237659,J. Tabinas,19,Philippines,57,68,Kawasaki Frontale,150.0,1.0,Left,1.0,2.0,LB,2017,2021-01-01,6.0,170.0,225.0,si,0
16407,238171,J. Hope,20,Australia,57,67,Melbourne Victory,170.0,1.0,Right,1.0,2.0,CM,2017,2019-01-01,6.0,148.0,247.0,si,0
16408,232540,R. Takahashi,24,Japan,57,62,Shonan Bellmare,120.0,1.0,Left,1.0,2.0,LB,2017,2021-01-01,5.583333333333333,139.0,159.0,si,0
16409,244060,P. Harant,19,Germany,57,66,1. FC Magdeburg,160.0,1.0,Right,1.0,2.0,ST,2018,2020-01-01,6.333333333333333,187.0,280.0,si,0
16410,244830,M. Trejo,19,Mexico,57,70,Monarcas Morelia,170.0,1.0,Right,1.0,2.0,RB,2018,2021-01-01,5.916666666666667,157.0,395.0,si,0
16411,162911,R. Henry,34,England,57,57,Stevenage,30.0,2.0,Right,1.0,2.0,RB,2014,2019-01-01,5.916666666666667,163.0,53.0,si,0
16412,244831,J. Chávez,21,Mexico,57,67,Monarcas Morelia,170.0,1.0,Right,1.0,3.0,RM,2018,2021-01-01,5.666666666666667,148.0,323.0,si,0
16413,244320,L. Brüggemeier,20,Germany,57,66,SC Paderborn 07,120.0,1.0,Right,1.0,1.0,GK,2018,2020-01-01,6.333333333333333,176.0,210.0,si,0
16414,245088,M. Al Haeti,22,Saudi Arabia,57,66,Ettifaq FC,120.0,2.0,Right,1.0,1.0,GK,2017,2022-01-01,6.166666666666667,165.0,222.0,si,0
16415,246112,N. Djouahra,18,France,57,76,Real Sociedad,210.0,2.0,Right,1.0,2.0,CAM,2018,2020-01-01,5.666666666666667,146.0,572.0,si,0
16416,238177,A. Hartigan,18,England,57,77,AFC Wimbledon,210.0,1.0,Right,1.0,2.0,CM,2017,2020-01-01,5.833333333333333,150.0,578.0,si,0
16417,244065,V. Glaentzlin,20,France,57,72,FC Sochaux-Montbéliard,230.0,1.0,Right,1.0,2.0,ST,2018,2021-01-01,6.083333333333333,165.0,546.0,si,0
16418,242531,J. Kitolano,16,Norway,57,75,Odds BK,200.0,1.0,Right,1.0,2.0,LCM,2017,2021-01-01,5.583333333333333,154.0,375.0,si,0
16419,244067,M. Lacroix,18,France,57,74,FC Sochaux-Montbéliard,190.0,1.0,Right,1.0,2.0,CB,2018,2022-01-01,6.25,194.0,451.0,si,0
16420,233060,Y. Khormi,20,Saudi Arabia,57,70,Al Taawoun,200.0,2.0,Right,1.0,2.0,CAM,2018,2020-01-01,5.5,117.0,455.0,si,0
16421,244580,F. Moreno,20,Mexico,57,67,Club León,170.0,3.0,Right,1.0,2.0,CM,2018,2021-01-01,5.666666666666667,161.0,323.0,si,0
16422,225382,A. Campion,28,France,57,57,St. Patrick's Athletic,110.0,1.0,Right,1.0,2.0,ST,2018,2018-01-01,6.166666666666667,201.0,171.0,si,0
16423,231526,Y. Andzouana,21,Congo,57,69,Girona FC,190.0,3.0,Right,1.0,2.0,LM,2017,2019-01-01,5.833333333333333,152.0,437.0,si,0
16424,237926,J. Mahon,18,Republic of Ireland,57,72,Sligo Rovers,190.0,1.0,Right,1.0,2.0,RCB,2017,2020-01-01,6.083333333333333,179.0,413.0,si,0
16425,245606,O. Yaman,18,Turkey,57,78,Sivasspor,230.0,1.0,Left,1.0,2.0,LM,2018,2020-01-01,5.833333333333333,146.0,690.0,si,0
16426,237929,A. Simpson,19,England,57,66,Gillingham,130.0,1.0,Left,1.0,2.0,LB,2017,2019-01-01,5.75,141.0,254.0,si,0
16427,241259,Li Yingjian,27,China PR,57,57,Guizhou Hengfeng FC,110.0,2.0,Right,1.0,2.0,RM,2014,2018-01-01,6.0,139.0,237.0,si,0
16428,245355,U. Yazğılı,19,Turkey,57,69,Kasimpaşa SK,160.0,1.0,Right,1.0,2.0,CB,2018,2021-01-01,6.0,176.0,352.0,si,0
16429,227948,F. Kelleher,22,Republic of Ireland,57,65,Macclesfield Town,130.0,1.0,Right,1.0,2.0,RCB,2016,2019-06-30,6.25,176.0,4585.06080634501,si,0
16430,235884,O. Krusnell,19,Sweden,57,69,Hammarby IF,160.0,1.0,Left,1.0,2.0,LB,2017,2020-01-01,6.0,154.0,232.0,si,0
16431,244076,Y. Otto,19,Germany,57,70,Eintracht Braunschweig,200.0,1.0,Right,1.0,2.0,ST,2018,2021-01-01,5.916666666666667,157.0,415.0,si,0
16432,237933,B. Fleming,18,England,57,75,Hull City,190.0,2.0,Left,1.0,2.0,LB,2017,2021-01-01,5.75,154.0,480.0,si,0
16433,244077,L. Bürger,18,Germany,57,74,Eintracht Braunschweig,190.0,1.0,Right,1.0,2.0,CDM,2018,2020-01-01,5.916666666666667,157.0,394.0,si,0
16434,224622,Sun Le,28,China PR,57,57,Shanghai SIPG FC,70.0,2.0,Right,1.0,1.0,GK,2013,2020-01-01,6.166666666666667,183.0,154.0,si,0
16435,225134,A. Bass,20,England,57,70,Portsmouth,160.0,1.0,Right,1.0,1.0,GK,2014,2021-01-01,6.166666666666667,154.0,380.0,si,0
16436,234095,Y. Dieudonne,21,Ivory Coast,57,65,Odense Boldklub,160.0,2.0,Left,1.0,2.0,ST,2016,2019-01-01,5.833333333333333,165.0,232.0,si,0
16437,237423,J. Graham,20,England,57,69,Mansfield Town,190.0,2.0,Right,1.0,2.0,ST,2018,2021-01-01,6.166666666666667,176.0,371.0,si,0
16438,239729,A. Wolniewicz,25,Poland,57,60,Górnik Zabrze,110.0,1.0,Right,1.0,2.0,RB,2011,2020-01-01,6.0,172.0,157.0,si,0
16439,220530,D. Lavercombe,21,England,57,67,Wigan Athletic,130.0,3.0,Right,1.0,1.0,GK,2016,2023-01-01,6.25,157.0,273.0,no,7
16440,233842,S. Osorio,21,Colombia,57,71,Alianza Petrolera,230.0,1.0,Right,1.0,2.0,CAM,2018,2021-01-01,5.833333333333333,163.0,454.0,si,0
16441,239474,B. Cam,18,Chile,57,69,Unión Española,170.0,1.0,Right,1.0,2.0,CF,2017,2019-01-01,5.833333333333333,143.0,264.0,si,0
16442,223091,R. Donelon,22,Republic of Ireland,57,68,Sligo Rovers,150.0,1.0,Left,1.0,2.0,LB,2013,2019-01-01,5.583333333333333,157.0,263.0,si,0
16443,234611,C. Fogacci,21,France,57,64,GFC Ajaccio,110.0,1.0,Right,1.0,1.0,GK,2016,2019-01-01,6.0,165.0,215.0,si,0
16444,245363,C. Fermina,18,Netherlands,57,74,Excelsior,220.0,1.0,Right,1.0,3.0,ST,2018,2019-01-01,6.0,154.0,457.0,si,0
16445,239989,T. Vancooten,20,Guyana,57,70,Stevenage,180.0,1.0,Right,1.0,2.0,CB,2017,2018-01-01,6.333333333333333,172.0,428.0,si,0
16446,245365,R. El Hankouri,17,Netherlands,57,71,Excelsior,210.0,1.0,Right,1.0,3.0,CAM,2018,2019-01-01,5.75,150.0,436.0,si,0
16447,237430,R. Suzuki,24,Japan,57,63,Gamba Osaka,100.0,1.0,Right,1.0,1.0,GK,2017,2021-01-01,6.25,187.0,145.0,si,0
16448,240502,O. Özdemir,20,Turkey,57,66,Le Havre AC,140.0,1.0,Right,1.0,2.0,RB,2017,2021-01-01,5.833333333333333,168.0,273.0,si,0
16449,22391,R. Cretaro,36,Republic of Ireland,57,57,Sligo Rovers,40.0,1.0,Right,1.0,3.0,ST,2011,2018-01-01,5.416666666666667,146.0,62.0,si,0
16451,194679,M. Halstead,27,England,57,58,Morecambe,80.0,1.0,Right,1.0,1.0,GK,2018,2019-01-01,6.25,196.0,146.0,si,0
16452,237176,R. Schofield,18,England,57,77,Huddersfield Town,170.0,1.0,Right,1.0,1.0,GK,2016,2019-01-01,6.25,154.0,493.0,si,0
16453,239480,S. Härtel,19,Germany,57,68,FC Erzgebirge Aue,170.0,1.0,Left,1.0,2.0,LM,2017,2020-01-01,5.75,161.0,298.0,si,0
16454,239736,T. Trueba,22,Mexico,57,67,Puebla FC,130.0,1.0,Left,1.0,1.0,GK,2016,2021-01-01,6.0,172.0,247.0,si,0
16455,235897,A. Obaid,22,Saudi Arabia,57,66,Al Batin,160.0,2.0,Right,1.0,3.0,LM,2015,2021-01-01,5.416666666666667,130.0,296.0,si,0
16456,226429,A. Coote,20,Scotland,57,71,Brentford,230.0,4.0,Right,1.0,2.0,CAM,2017,2020-01-01,5.583333333333333,143.0,581.0,si,0
16457,242558,R. Solan,20,Saudi Arabia,57,69,Al Faisaly,190.0,3.0,Right,1.0,2.0,ST,2018,2021-01-01,5.583333333333333,137.0,352.0,si,0
16458,227967,Chen Anqi,25,China PR,57,61,Chongqing Dangdai Lifan FC SWM Team,100.0,1.0,Right,1.0,1.0,GK,2015,2020-01-01,6.166666666666667,161.0,223.0,si,0
16459,234111,D. Turnbull,18,Scotland,57,77,Motherwell,210.0,1.0,Right,1.0,2.0,CAM,2015,2019-01-01,6.083333333333333,165.0,578.0,si,0
16460,241279,A. Edqvist,19,Sweden,57,75,Kalmar FF,220.0,1.0,Right,1.0,2.0,RM,2017,2020-01-01,5.833333333333333,165.0,413.0,si,0
16461,242047,S. Al Selouli,20,Saudi Arabia,57,71,Ettifaq FC,230.0,3.0,Right,1.0,3.0,LM,2018,2022-01-01,5.5,126.0,523.0,si,0
16462,243583,E. Ngwatala,25,France,57,60,Dundee FC,130.0,1.0,Right,1.0,3.0,LM,2018,2021-01-01,5.833333333333333,163.0,237.0,si,0
16463,222848,A. Samuel,22,Wales,57,65,Wycombe Wanderers,150.0,1.0,Right,1.0,3.0,ST,2018,2019-01-01,5.833333333333333,154.0,293.0,si,0
16464,240768,H. Gilmour,19,England,57,69,Tranmere Rovers,180.0,1.0,Left,1.0,2.0,CM,2016,2019-01-06,5.916666666666667,137.0,4585.06080634501,si,0
16465,241024,M. Ruiz Díaz,21,Argentina,57,68,Estudiantes de La Plata,180.0,2.0,Right,1.0,2.0,RB,2017,2020-01-01,5.833333333333333,163.0,391.0,si,0
16466,245376,M. Młyński,17,Poland,57,72,Arka Gdynia,210.0,1.0,Right,1.0,2.0,CAM,2018,2021-01-01,5.916666666666667,165.0,415.0,si,0
16467,245632,Morro,17,Spain,57,74,Rayo Vallecano,170.0,1.0,Left,1.0,1.0,GK,2016,2019-01-01,6.333333333333333,172.0,480.0,si,0
16468,246400,D. O'Connor,21,Republic of Ireland,57,62,Cork City,140.0,1.0,Right,1.0,2.0,RM,2018,2019-01-01,5.666666666666667,150.0,228.0,si,0
16469,240514,M. Johnstone,19,England,57,70,Sunderland,160.0,1.0,Right,1.0,1.0,GK,2018,2019-01-01,6.0,165.0,380.0,si,0
16470,243842,N. Cadden,21,Scotland,57,65,Livingston FC,150.0,1.0,Left,1.0,3.0,RM,2016,2019-01-01,5.666666666666667,143.0,293.0,si,0
16471,245379,Y. Toure,17,Switzerland,57,80,Newcastle United,230.0,3.0,Right,1.0,3.0,ST,2018,2021-01-01,6.083333333333333,165.0,667.0,si,0
16472,237188,N. Bishop,18,England,57,71,Southend United,170.0,1.0,Right,1.0,1.0,GK,2016,2021-01-01,6.083333333333333,159.0,404.0,si,0
16473,244612,L. Martínez,19,Mexico,57,71,Club Tijuana,200.0,1.0,Right,1.0,2.0,RB,2018,2021-01-01,5.75,170.0,465.0,si,0
16474,213893,L. John,24,England,57,65,Cambridge United,130.0,2.0,Right,1.0,2.0,CB,2018,2020-01-01,6.25,187.0,254.0,si,0
16475,224645,Sun Jungang,22,China PR,57,63,Shanghai SIPG FC,140.0,2.0,Right,1.0,2.0,RM,2015,2018-01-01,5.75,154.0,336.0,si,0
16476,232325,M. Al Mutlaq,20,Saudi Arabia,57,69,Al Raed,160.0,3.0,Right,1.0,2.0,RB,2016,2019-06-30,5.416666666666667,146.0,4585.06080634501,si,0
16477,232837,A. Suljic,20,Sweden,57,69,BK Häcken,160.0,1.0,Right,1.0,2.0,CB,2018,2019-01-01,6.166666666666667,174.0,232.0,si,0
16478,236677,I. Tapia,19,Chile,57,72,CD Huachipato,200.0,1.0,Right,1.0,2.0,CB,2016,2018-01-01,6.083333333333333,159.0,395.0,si,0
16479,231046,J. Eastwood,21,England,57,65,Sheffield United,120.0,1.0,Right,1.0,1.0,GK,2015,2020-01-01,6.25,154.0,252.0,si,0
16480,240262,J. Brimmer,20,Australia,57,67,Perth Glory,170.0,1.0,Right,1.0,2.0,CM,2017,2020-01-01,5.916666666666667,154.0,247.0,si,0
16481,234631,S. Grønning,21,Denmark,57,66,Hobro IK,160.0,1.0,Right,1.0,2.0,ST,2017,2019-01-01,6.166666666666667,187.0,232.0,si,0
16482,244104,D. Williams,24,Germany,57,62,FC Hansa Rostock,140.0,1.0,Right,1.0,2.0,ST,2018,2020-01-01,6.0,165.0,214.0,si,0
16483,244616,A. Díaz,18,Mexico,57,78,Club Tijuana,230.0,2.0,Right,1.0,2.0,RW,2018,2021-01-01,5.5,132.0,621.0,si,0
16484,246408,B. Chibani,19,Belgium,57,65,Royal Excel Mouscron,150.0,1.0,Left,1.0,3.0,CM,2018,2021-01-01,6.0,157.0,248.0,si,0
16485,240777,L. Ranieri,19,Italy,57,73,Foggia,200.0,3.0,Left,1.0,2.0,LB,2016,2019-06-30,5.75,154.0,4585.06080634501,si,0
16486,243593,A. Laurienté,19,France,57,69,US Orléans Loiret Football,180.0,2.0,Right,1.0,3.0,CAM,2016,2019-06-30,5.583333333333333,130.0,4585.06080634501,si,0
16487,231562,J. Meneses,34,Colombia,57,57,América de Cali,40.0,1.0,Right,1.0,1.0,GK,2017,2021-01-01,6.0,172.0,54.0,si,0
16488,242061,T. Ogiwara,18,Japan,57,69,Urawa Red Diamonds,150.0,1.0,Left,1.0,2.0,LB,2018,2021-01-01,5.75,152.0,225.0,si,0
16489,2702,K. Ellison,39,England,57,57,Morecambe,30.0,1.0,Left,1.0,2.0,LM,2011,2019-01-01,5.916666666666667,168.0,53.0,si,0
16490,234894,E. Bohinen,19,Norway,57,76,Stabæk Fotball,220.0,1.0,Left,1.0,2.0,CM,2015,2018-01-01,5.75,165.0,413.0,si,0
16491,237710,A. Fletcher,19,England,57,71,Plymouth Argyle,220.0,1.0,Right,1.0,2.0,ST,2016,2019-01-01,5.833333333333333,150.0,523.0,si,0
16492,232335,M. Najjar,23,Saudi Arabia,57,65,Al Qadisiyah,150.0,3.0,Left,1.0,2.0,CM,2017,2022-01-01,5.75,150.0,278.0,si,0
16493,242319,E. Zehir,20,Germany,57,68,FC St. Pauli,160.0,2.0,Right,1.0,2.0,CDM,2018,2020-01-01,6.0,174.0,288.0,si,0
16494,241296,Zeng Shuai,24,China PR,57,66,Chongqing Dangdai Lifan FC SWM Team,140.0,1.0,Right,1.0,2.0,CB,2016,2020-01-01,6.0,165.0,329.0,si,0
16495,232081,R. Laryea,23,Canada,57,62,Orlando City SC,140.0,1.0,Right,1.0,2.0,RM,2016,2018-01-01,5.75,154.0,221.0,si,0
16496,239762,M. Sipľak,22,Slovakia,57,65,Cracovia,130.0,1.0,Left,1.0,2.0,LB,2017,2023-01-01,6.0,176.0,202.0,no,6
16497,242322,M. Miller,22,England,57,65,Hamilton Academical FC,150.0,1.0,Right,1.0,2.0,RM,2018,2019-01-01,5.833333333333333,154.0,293.0,si,0
16498,223379,O. Johansson,23,Sweden,57,64,Trelleborgs FF,150.0,1.0,Right,1.0,2.0,LM,2018,2020-01-01,5.833333333333333,165.0,218.0,si,0
16500,229269,Z. Westbrooke,21,England,57,67,Coventry City,170.0,1.0,Right,1.0,2.0,CM,2018,2020-01-01,5.833333333333333,143.0,332.0,si,0
16501,240533,K. Pagliuca,21,Switzerland,57,67,Hallescher FC,170.0,2.0,Right,1.0,2.0,ST,2016,2019-06-30,6.166666666666667,172.0,4585.06080634501,si,0
16502,226454,B. Hall,21,Northern Ireland,57,69,Notts County,160.0,4.0,Right,1.0,2.0,CB,2016,2019-06-30,6.083333333333333,172.0,4585.06080634501,si,0
16503,239510,M. Köbbing,21,Germany,57,68,1. FC Heidenheim 1846,140.0,1.0,Right,1.0,1.0,GK,2017,2019-01-01,6.416666666666667,198.0,245.0,si,0
16504,240535,E. Chapman,17,England,57,76,Lincoln City,200.0,1.0,Left,1.0,2.0,CM,2017,2020-01-01,6.25,168.0,475.0,si,0
16505,246423,L. Orellano,18,Argentina,57,73,Vélez Sarsfield,210.0,1.0,Left,1.0,2.0,LW,2018,2021-01-01,5.833333333333333,146.0,446.0,si,0
16506,233368,R. Harker,18,England,57,75,Burnley,220.0,4.0,Right,1.0,2.0,ST,2018,2019-01-01,5.916666666666667,176.0,556.0,si,0
16507,231065,L. Rogerson,20,New Zealand,57,67,FC Carl Zeiss Jena,170.0,1.0,Right,1.0,3.0,ST,2018,2020-01-01,6.0,154.0,281.0,si,0
16508,229274,L. Thomas,20,Wales,57,67,Forest Green Rovers,130.0,1.0,Right,1.0,1.0,GK,2018,2020-01-01,6.0,154.0,254.0,si,0
16509,243354,P. Sander,20,Germany,57,65,Holstein Kiel,150.0,1.0,Right,1.0,2.0,LM,2018,2021-01-01,5.833333333333333,154.0,263.0,si,0
16510,155547,J. Jensen,32,Denmark,57,57,Esbjerg fB,60.0,1.0,Right,1.0,1.0,GK,2014,2018-01-01,6.166666666666667,190.0,75.0,si,0
16511,241307,Jiang Wenjun,28,China PR,57,57,Hebei China Fortune FC,80.0,2.0,Left,1.0,2.0,LB,2015,2019-01-01,5.916666666666667,163.0,172.0,si,0
16512,244379,A. Alibekov,20,Ukraine,57,66,Dynamo Kyiv,140.0,1.0,Right,1.0,2.0,CDM,2016,2020-01-01,6.0,159.0,322.0,si,0
16513,224413,N. Giraldo,25,Colombia,57,60,Envigado FC,130.0,1.0,Right,1.0,2.0,LB,2018,2018-01-01,5.75,141.0,185.0,si,0
16514,246429,J. Mashart,18,Netherlands,57,69,NAC Breda,150.0,1.0,Left,1.0,2.0,LB,2018,2019-01-01,5.75,152.0,248.0,si,0
16515,237470,D. Casey,20,Republic of Ireland,57,69,Cork City,160.0,1.0,Right,1.0,2.0,CB,2018,2020-01-01,5.916666666666667,165.0,315.0,si,0
16516,213151,C. Norman,22,England,57,63,Oxford United,120.0,1.0,Right,1.0,2.0,RB,2018,2023-01-01,6.166666666666667,163.0,234.0,no,5
16517,228255,N. Lemaître,21,France,57,68,Stade de Reims,140.0,1.0,Right,1.0,1.0,GK,2017,2022-01-01,6.083333333333333,183.0,308.0,si,0
16518,228767,F. Ross,20,Scotland,57,73,Aberdeen,230.0,1.0,Right,1.0,2.0,CM,2014,2019-01-01,5.666666666666667,134.0,546.0,si,0
16519,230815,O. Kakay,20,Sierra Leone,57,70,Queens Park Rangers,180.0,1.0,Right,1.0,2.0,RB,2015,2021-01-01,5.916666666666667,159.0,455.0,si,0
16520,233375,D. Leahy,20,Republic of Ireland,57,69,Bohemian FC,160.0,1.0,Left,1.0,2.0,LB,2018,2019-01-01,6.083333333333333,159.0,280.0,si,0
16521,246431,R. Sottil,19,Italy,57,73,Fiorentina,220.0,4.0,Right,1.0,3.0,LW,2018,2021-01-01,5.916666666666667,154.0,512.0,si,0
16522,241314,Li Haitao,22,China PR,57,65,Jiangsu Suning FC,110.0,2.0,Right,1.0,1.0,GK,2017,2019-01-01,6.166666666666667,185.0,259.0,si,0
16523,208291,R. Allassani,22,England,57,67,Coventry City,170.0,1.0,Right,1.0,2.0,LM,2018,2020-01-01,5.583333333333333,154.0,332.0,si,0
16524,213667,D. Conroy,22,England,57,64,Swindon Town,120.0,2.0,Right,1.0,2.0,CB,2017,2019-01-01,5.916666666666667,172.0,234.0,si,0
16525,235939,F. Zorba,20,Turkey,57,66,VfL Osnabrück,140.0,1.0,Left,1.0,2.0,LB,2017,2019-01-01,6.083333333333333,170.0,231.0,si,0
